round,rank,candidate_id,strategy,origin,parent_ids,is_survivor,sharpe_ratio,total_return,max_drawdown,trade_count,signal_count,final_equity,win_rate,params_json
1,1,r1_c49,donchian_breakout,mutation,r1_c10,True,1.6962348232447384,0.21587447446822572,0.27425308445984903,148,164,12158.744744682257,0.3877551020408163,"{""breakout_buffer_bps"": 30.0, ""lookback_window"": 65}"
1,2,r1_c40,donchian_breakout,mutation,r1_c10,True,0.24725689352741984,-0.004669221828963237,0.2758633182320758,338,380,9953.307781710368,0.3391304347826087,"{""breakout_buffer_bps"": 15.0, ""lookback_window"": 57}"
1,3,r1_c08,multi_timeframe_ma_spread,seed,,True,-0.12970679966166665,-0.04940231886013189,0.3095946833926421,119,119,9505.976811398681,0.3076923076923077,"{""primary_ma_period"": 20, ""reference_ma_period"": 50, ""spread_threshold_bps"": 20.0}"
1,4,r1_c17,multi_timeframe_ma_spread,mutation,r1_c07,True,-0.6201257414323975,-0.11083372801063687,0.3221537162169209,367,371,8891.662719893631,0.24390243902439024,"{""primary_ma_period"": 5, ""reference_ma_period"": 22, ""spread_threshold_bps"": 20.0}"
1,5,r1_c47,multi_timeframe_ma_spread,mutation,r1_c08,True,-0.7282427876185831,-0.12095278004523752,0.35163607029368105,104,107,8790.472199547625,0.33962264150943394,"{""primary_ma_period"": 19, ""reference_ma_period"": 52, ""spread_threshold_bps"": 40.0}"
1,6,r1_c38,multi_timeframe_ma_spread,mutation,r1_c08,True,-0.8714438654855623,-0.1363367837140946,0.36328343023041293,105,105,8636.632162859054,0.29508196721311475,"{""primary_ma_period"": 23, ""reference_ma_period"": 55, ""spread_threshold_bps"": 20.0}"
1,7,r1_c28,multi_timeframe_ma_spread,mutation,r1_c08,True,-0.8853199454051878,-0.13814676517267271,0.3645721221128648,90,90,8618.532348273273,0.3137254901960784,"{""primary_ma_period"": 21, ""reference_ma_period"": 60, ""spread_threshold_bps"": 40.0}"
1,8,r1_c37,multi_timeframe_ma_spread,mutation,r1_c07,False,-0.9028096181160715,-0.14362232542451475,0.34288642068915987,247,248,8563.776745754853,0.2392638036809816,"{""primary_ma_period"": 13, ""reference_ma_period"": 22, ""spread_threshold_bps"": 10.0}"
1,9,r1_c20,donchian_breakout,mutation,r1_c10,True,-0.9964967746537912,-0.16246882359019055,0.32341117798383046,403,468,8375.311764098094,0.31851851851851853,"{""breakout_buffer_bps"": 10.0, ""lookback_window"": 65}"
1,10,r1_c18,multi_timeframe_ma_spread,mutation,r1_c08,False,-1.4699713512759829,-0.20068933973184222,0.3834799024681202,101,101,7993.106602681578,0.2345679012345679,"{""primary_ma_period"": 25, ""reference_ma_period"": 55, ""spread_threshold_bps"": 10.0}"
1,11,r1_c27,multi_timeframe_ma_spread,mutation,r1_c07,False,-1.7774142385351164,-0.23475209045816256,0.36591123480848536,193,193,7652.4790954183745,0.19270833333333334,"{""primary_ma_period"": 15, ""reference_ma_period"": 30, ""spread_threshold_bps"": 0.0}"
1,12,r1_c10,donchian_breakout,seed,,True,-1.9220524806891637,-0.26349448317689184,0.40456245765600274,446,508,7365.055168231082,0.2967741935483871,"{""breakout_buffer_bps"": 10.0, ""lookback_window"": 55}"
1,13,r1_c13,moving_average_cross,mutation,r1_c03,True,-2.6816002351474024,-0.22518688309352847,0.28140380809236204,509,16338,7748.131169064715,0.27450980392156865,"{""entry_threshold"": 0.002, ""fast_window"": 22, ""slow_window"": 95}"
1,14,r1_c46,multi_timeframe_ma_spread,mutation,r1_c07,False,-2.737079137072944,-0.32939175101677654,0.37238671311888943,366,366,6706.082489832234,0.2074074074074074,"{""primary_ma_period"": 7, ""reference_ma_period"": 18, ""spread_threshold_bps"": 5.0}"
1,15,r1_c07,multi_timeframe_ma_spread,seed,,False,-3.346090846989481,-0.3814386491258709,0.3962646164629908,305,305,6185.613508741291,0.15789473684210525,"{""primary_ma_period"": 10, ""reference_ma_period"": 20, ""spread_threshold_bps"": 0.0}"
1,16,r1_c30,donchian_breakout,mutation,r1_c10,True,-3.65799171394465,-0.4220292067393799,0.43545251054553463,707,827,5779.707932606201,0.26540284360189575,"{""breakout_buffer_bps"": 0.0, ""lookback_window"": 65}"
1,17,r1_c15,rsi_reversion,mutation,r1_c05,True,-3.8159800621732867,-0.30338835999620123,0.33582414337454597,783,3545,6966.116400037988,0.5396825396825397,"{""overbought"": 70.0, ""oversold"": 25.0, ""period"": 16}"
1,18,r1_c03,moving_average_cross,seed,,True,-4.320423027121143,-0.3342258342207221,0.34665298402480704,768,20013,6657.741657792779,0.24183006535947713,"{""entry_threshold"": 0.001, ""fast_window"": 20, ""slow_window"": 80}"
1,19,r1_c33,moving_average_cross,mutation,r1_c03,True,-4.865433932943635,-0.36823569278234825,0.3814605109658427,802,19651,6317.643072176517,0.2375,"{""entry_threshold"": 0.001, ""fast_window"": 21, ""slow_window"": 75}"
1,20,r1_c05,rsi_reversion,seed,,True,-5.536030438670936,-0.44394633101968267,0.45175550198183706,1373,5699,5560.536689803173,0.5205047318611987,"{""overbought"": 70.0, ""oversold"": 30.0, ""period"": 14}"
1,21,r1_c35,rsi_reversion,mutation,r1_c05,True,-5.872719258005823,-0.4861862665433558,0.495008186577652,1529,7134,5138.137334566442,0.5195195195195195,"{""overbought"": 70.0, ""oversold"": 35.0, ""period"": 15}"
