round,rank,candidate_id,strategy,origin,parent_ids,is_survivor,sharpe_ratio,total_return,max_drawdown,trade_count,signal_count,final_equity,win_rate,params_json
1,15,r1_c50,donchian_breakout,mutation,r5_c10,True,1.8104774760378886,0.2332393506813387,0.2470503882790379,89,95,12332.393506813387,0.42857142857142855,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 75}"
1,16,r1_c10,donchian_breakout,seed_from_result,r5_c10,True,1.6795717544081585,0.21289703129634618,0.2742530844598486,147,164,12128.970312963462,0.3541666666666667,"{""breakout_buffer_bps"": 30.0, ""lookback_window"": 65}"
1,17,r1_c34,multi_timeframe_ma_spread,mutation,r5_c49,True,1.6106434943918524,0.18925232939120434,0.2777782924258654,63,65,11892.523293912043,0.32142857142857145,"{""primary_ma_period"": 34, ""reference_ma_period"": 79, ""spread_threshold_bps"": 55.0}"
1,18,r1_c11,donchian_breakout,seed_from_result,r5_c42,True,1.607267611697455,0.19924710940147014,0.27236319745250565,100,107,11992.471094014702,0.4722222222222222,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 53}"
1,19,r1_c31,donchian_breakout,mutation,r5_c42,True,1.607267611697455,0.19924710940147014,0.27236319745250565,100,107,11992.471094014702,0.4722222222222222,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 51}"
1,20,r1_c29,multi_timeframe_ma_spread,mutation,r5_c09,True,1.6060733999464203,0.18930670751627696,0.24908291265890437,71,72,11893.06707516277,0.4117647058823529,"{""primary_ma_period"": 33, ""reference_ma_period"": 67, ""spread_threshold_bps"": 55.0}"
1,21,r1_c12,multi_timeframe_ma_spread,seed_from_result,r5_c29,False,1.5909071527105612,0.18675495758602573,0.2910144373053621,82,88,11867.549575860257,0.36666666666666664,"{""primary_ma_period"": 23, ""reference_ma_period"": 71, ""spread_threshold_bps"": 65.0}"
1,22,r1_c13,multi_timeframe_ma_spread,seed_from_result,r5_c33,False,1.4960492344047325,0.17302658543679808,0.18635919060622097,78,79,11730.26585436798,0.4444444444444444,"{""primary_ma_period"": 29, ""reference_ma_period"": 57, ""spread_threshold_bps"": 55.0}"
1,23,r1_c14,multi_timeframe_ma_spread,seed_from_result,r5_c49,False,1.4807420999794394,0.1701555186073392,0.2837857957189021,61,66,11701.555186073392,0.36666666666666664,"{""primary_ma_period"": 31, ""reference_ma_period"": 74, ""spread_threshold_bps"": 55.0}"
1,24,r1_c36,multi_timeframe_ma_spread,mutation,r5_c36,False,1.4632347169690685,0.16887027401373142,0.202774209577036,92,98,11688.702740137314,0.46875,"{""primary_ma_period"": 27, ""reference_ma_period"": 52, ""spread_threshold_bps"": 75.0}"
